"song_popularity","loudness","danceability","song_duration_ms","energy","acousticness","es_instrumental","audio_mode","key_1","key_2","key_3","key_4","key_5","key_6","key_7","key_8","key_9","key_10","key_11","time_signature_1","time_signature_3","time_signature_4","time_signature_5","valence_binned_valence_media","valence_binned_valence_alta"
57,-11.025,0.728,188173,0.593,0.383,1,"1",0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
66,-4.346,0.651,124974,0.688,0.000829,0,"0",0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
50,-5.76,0.31,199180,0.672,0.048,0,"1",0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
44,-4.118,0.339,346844,0.783,0.0572,1,"1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
70,-5.069,0.692,245933,0.571,0.182,0,"1",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
42,-6.4,0.313,225893,0.524,0.467,0,"0",0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
45,-10.836,0.585,123133,0.583,0.708,0,"1",0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
88,-3.112,0.792,201526,0.895,0.165,0,"1",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
90,-4.882,0.738,180897,0.629,0.268,0,"0",0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
49,-24.203,0.633,255071,0.0179,0.988,1,"1",0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0
79,-11.719,0.6,260253,0.304,0.367,0,"0",0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
61,-3.915,0.683,189056,0.854,0.0948,0,"1",0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
96,-9.127,0.931,179404,0.387,0.00182,1,"1",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
29,-4.317,0.684,157637,0.805,0.114,0,"1",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
61,-11.112,0.54,223500,0.646,0.0168,0,"1",1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
75,-5.735,0.483,323000,0.786,0.165,0,"0",0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
63,-12.603,0.514,212300,0.206,0.897,0,"0",0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
60,-3.907,0.577,207679,0.854,0.00743,0,"1",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
52,-10.576,0.544,206440,0.333,0.634,0,"1",0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
35,-9.211,0.713,164762,0.583,0.68,0,"1",0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
45,-9.314,0.625,370640,0.546,0.304,0,"1",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
19,-11.183,0.691,110445,0.299,0.93,0,"1",0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
61,-8.159,0.509,213309,0.462,0.455,0,"0",0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
76,-6.025,0.583,199706,0.662,0.00541,0,"1",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
75,-4.918,0.372,247504,0.828,0.13,0,"1",0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
95,-7.442,0.884,190226,0.559,0.0236,0,"1",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
66,-5.199,0.579,157424,0.862,0.022,0,"0",0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
70,-7.596,0.389,211851,0.825,0.249,0,"0",0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
62,-7.291,0.763,183994,0.485,0.237,0,"1",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
45,-3.757,0.96,244413,0.596,0.00293,0,"1",0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
28,-7.175,0.759,238613,0.941,0.00556,1,"1",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
54,-7.708,0.643,219885,0.739,0.0518,0,"1",0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
56,-4.618,0.642,180000,0.826,9.43e-05,0,"1",0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
32,-5.659,0.49,321040,0.803,0.0104,1,"1",0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
83,-6.062,0.936,161013,0.495,0.0137,0,"0",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
90,-4.296,0.733,152000,0.868,0.13,0,"1",0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
77,-6.32,0.854,214946,0.71,0.0113,0,"0",0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
75,-10.551,0.704,252186,0.322,0.57,0,"0",0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
71,-6.612,0.695,189786,0.695,0.489,0,"0",0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
73,-3.069,0.524,161973,0.913,0.106,0,"0",0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
58,-5.174,0.457,201680,0.941,0.000136,0,"1",0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
0,-4.188,0.678,189173,0.729,0.0658,0,"1",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
42,-3.154,0.512,215173,0.817,0.0267,0,"1",0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
32,-10.533,0.434,200066,0.336,0.652,0,"0",0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
40,-4.622,0.357,215466,0.89,0.000432,0,"1",0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
73,-5.271,0.517,200676,0.776,0.0144,0,"1",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
33,-4.012,0.779,213309,0.86,0.0276,0,"1",0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
38,-6.539,0.408,220573,0.75,0.571,0,"1",0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
64,-11.496,0.697,234533,0.55,0.856,0,"1",0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
82,-5.808,0.666,294000,0.857,0.0174,0,"1",0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
72,-5.726,0.757,210367,0.637,0.00623,0,"0",0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
61,-8.431,0.706,228571,0.576,0.582,0,"0",1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
62,-5.374,0.487,252960,0.813,0.000277,1,"1",0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
49,-5.533,0.672,204746,0.787,0.000341,0,"1",0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
61,-6.907,0.716,345560,0.914,0.00542,0,"1",0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
72,-7.298,0.616,227080,0.656,0.096,0,"1",0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
15,-9.119,0.746,64499,0.491,0.71,1,"1",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
86,-4.249,0.754,176133,0.805,0.315,0,"1",0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
6,-7.652,0.555,181894,0.577,0.0605,0,"1",0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0
62,-11.031,0.752,216753,0.553,0.644,1,"1",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
78,-14.08,0.553,199931,0.104,0.979,1,"0",1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
57,-3.657,0.282,158617,0.76,0.198,0,"1",0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
66,-7.137,0.519,201866,0.934,0.000312,0,"1",0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
27,-10.951,0.907,182413,0.364,0.903,1,"0",0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
43,-5.08,0.766,230240,0.946,0.00131,0,"1",0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
14,-7.512,0.54,239280,0.855,0.238,0,"1",0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
68,-5.333,0.491,261640,0.942,0.275,0,"1",0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
24,-5.526,0.494,241024,0.829,0.175,0,"1",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
76,-4.661,0.265,177462,0.827,0.118,0,"1",0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
74,-3.989,0.649,232853,0.896,0.000319,0,"1",0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
32,-5.335,0.524,211226,0.965,0.325,0,"1",0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
77,-4.07,0.663,259195,0.92,0.00431,0,"0",0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
64,-12.577,0.28,277160,0.25,0.683,0,"1",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
57,-10.373,0.736,197373,0.419,0.00437,0,"0",0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
61,-4.5,0.529,235520,0.989,0.00126,0,"1",0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
27,-4.251,0.696,196571,0.662,0.355,0,"1",0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
47,-21.613,0.105,287718,0.116,0.937,1,"1",0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
83,-9.919,0.577,161013,0.495,0.0254,0,"1",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
32,-8.407,0.51,220533,0.591,0.4,0,"0",0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
76,-4.254,0.687,205733,0.793,0.0603,0,"1",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
79,-5.608,0.628,296800,0.698,0.0472,0,"0",0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
33,-10.429,0.627,250533,0.685,0.0808,0,"1",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
61,-6.412,0.462,445458,0.84,0.111,0,"1",0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
44,-8.92,0.633,239986,0.549,0.587,0,"1",0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
52,-7.016,0.573,173152,0.715,0.0175,0,"0",0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
64,-7.413,0.847,259550,0.511,0.243,0,"0",0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
69,-3.837,0.756,245293,0.764,0.0946,0,"1",0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
77,-9.54,0.547,187866,0.257,0.907,0,"1",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
56,-6.235,0.643,188057,0.704,0.712,0,"1",0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
60,-8.658,0.625,188453,0.668,0.118,0,"0",0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
60,-13.357,0.364,280826,0.379,0.444,1,"1",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
32,-6.511,0.662,232120,0.736,0.27,0,"1",0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
64,-15.224,0.517,183052,0.245,0.748,1,"1",0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
31,-6.258,0.672,229928,0.914,0.177,0,"1",0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
61,-24.706,0.418,142806,0.0132,0.991,1,"1",0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
30,-4.118,0.881,210853,0.567,0.0451,0,"1",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0
44,-8.617,0.822,204601,0.339,0.421,0,"0",0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
58,-13.296,0.709,216847,0.616,0.38,1,"1",0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
20,-20.292,0.374,213600,0.0636,0.993,1,"1",0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
54,-8.363,0.762,199533,0.566,0.551,0,"1",0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
75,-6.847,0.884,176630,0.579,0.064,0,"1",0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
53,-5.219,0.471,232746,0.607,0.414,0,"1",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
7,-14.187,0.507,158973,0.423,0.83,0,"0",0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
61,-8.608,0.768,199906,0.401,0.915,0,"0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
77,-7.095,0.514,166997,0.506,0.402,0,"0",0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
54,-6.186,0.793,275360,0.823,0.169,0,"1",0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
63,-3.43,0.687,199026,0.907,0.00105,0,"1",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
45,-6.637,0.602,167186,0.653,0.443,0,"1",0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
64,-15.651,0.691,151693,0.288,0.647,1,"1",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
69,-4.505,0.663,212106,0.693,0.0149,0,"0",0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
66,-5.281,0.763,166640,0.621,0.309,0,"1",0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
26,-4.8,0.621,207293,0.919,0.0356,0,"1",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
87,-7.114,0.755,174860,0.625,0.49,0,"1",0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
76,-7.501,0.773,169973,0.437,0.836,0,"1",0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
81,-6.145,0.768,173026,0.864,0.101,0,"1",0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
55,-5.162,0.804,239860,0.704,0.0206,0,"1",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
75,-5.585,0.922,211933,0.67,0.00165,0,"0",0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
8,-19.696,0.734,182026,0.213,0.888,0,"0",0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0
45,-5.309,0.476,205946,0.718,0.0784,0,"1",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
76,-7.749,0.404,204726,0.753,0.00407,0,"1",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
35,-11.583,0.627,517408,0.462,0.284,0,"0",0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
63,-5.419,0.877,277046,0.995,0.00572,0,"0",0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
53,-7.011,0.835,206546,0.468,0.287,0,"1",0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0
84,-9.612,0.776,116680,0.22,0.128,0,"0",0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
60,-6.69,0.729,274595,0.72,0.125,1,"1",0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
52,-9.975,0.643,199560,0.558,0.0788,0,"0",0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
45,-3.895,0.715,196153,0.772,0.0284,0,"1",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
55,-5.159,0.915,179280,0.556,0.00178,0,"0",0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
59,-4.912,0.606,222773,0.949,0.115,0,"1",0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
54,-6.667,0.854,230493,0.835,0.0107,0,"1",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
49,-8.308,0.78,239072,0.619,0.378,0,"0",0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
72,-3.444,0.634,235626,0.854,0.00737,0,"0",0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
69,-21.068,0.479,138426,0.0758,0.995,1,"1",0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
52,-5.217,0.815,183053,0.826,0.283,0,"1",0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
5,-2.745,0.754,245386,0.597,0.318,0,"1",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
56,-8.11,0.836,244560,0.716,0.0235,1,"1",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
67,-16.559,0.546,84894,0.205,0.896,1,"1",0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
70,-3.902,0.499,223426,0.968,0.00468,0,"1",0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
57,-6.718,0.695,223773,0.704,0.0201,0,"0",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
48,-4.518,0.595,259933,0.972,0.000188,0,"0",0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
30,-6.232,0.806,207101,0.743,0.0263,0,"1",0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
43,-9.515,0.491,139506,0.72,5.59e-05,1,"1",0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
86,-8.155,0.541,211817,0.691,0.0037,1,"0",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
95,-10.332,0.442,228800,0.585,0.0984,1,"1",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
48,-8.836,0.85,156371,0.388,0.715,0,"1",0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
74,-7.033,0.672,260680,0.792,0.231,0,"1",0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
67,-10.15,0.756,207466,0.673,0.211,0,"1",0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
79,-4.699,0.894,250373,0.791,0.0183,0,"1",0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0
54,-10.657,0.421,158250,0.664,0.721,0,"0",0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
45,-5.87,0.69,216440,0.513,0.041,0,"1",0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
88,-4.494,0.41,250840,0.811,0.161,0,"1",0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
91,-7.979,0.703,199931,0.615,0.071,0,"0",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
60,-5.843,0.856,282893,0.517,0.563,0,"0",0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
33,-7.025,0.761,202971,0.61,0.315,0,"1",0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0
35,-4.707,0.712,235893,0.977,0.0149,0,"1",0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
49,-6.574,0.919,214175,0.564,0.165,0,"0",0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
27,-7.761,0.487,270413,0.458,0.552,0,"1",0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
39,-7.104,0.601,219480,0.654,0.655,0,"0",0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
53,-12.462,0.479,232466,0.512,0.0757,0,"0",0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
97,-5.335,0.694,184560,0.77,0.176,0,"1",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
59,-9.326,0.65,235236,0.637,0.000785,0,"0",0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
71,-9.481,0.619,140109,0.603,0.715,0,"0",0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
66,-5.593,0.757,158053,0.501,0.541,0,"1",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
47,-6.637,0.936,224866,0.719,0.000973,0,"1",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
77,-3.318,0.547,217932,0.832,0.0299,0,"0",0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0
0,-5.732,0.97,232320,0.563,0.292,0,"0",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
66,-7.011,0.757,164341,0.641,0.00598,0,"0",0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
48,-15.937,0.525,203573,0.131,0.623,0,"1",0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
54,-3.52,0.967,213913,0.751,0.0728,0,"1",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
72,-9.391,0.412,189848,0.919,0.0124,0,"1",0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
44,-6.106,0.524,257573,0.626,0.0427,0,"1",0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
35,-3.482,0.504,189714,0.922,0.0289,0,"1",0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
82,-1.829,0.732,217136,0.922,0.0348,0,"0",0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
89,-6.431,0.414,230761,0.486,0.0129,0,"0",0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0
56,-8.304,0.762,308569,0.749,0.0508,0,"0",0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
20,-12.427,0.71,177973,0.641,0.079,1,"1",0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
52,-4.665,0.698,193946,0.597,0.00557,0,"1",0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
47,-2.305,0.856,188817,0.951,0.00281,0,"0",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
14,-4.575,0.535,255720,0.917,0.000644,1,"0",0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
42,-8.016,0.54,190474,0.829,0.0361,0,"1",0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
35,-13.925,0.627,253266,0.439,0.527,0,"0",0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
70,-4.33,0.289,208133,0.841,0.319,0,"1",0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
64,-7.674,0.726,253386,0.605,0.0326,0,"1",0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
23,-13.2,0.64,230640,0.414,0.152,0,"1",0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
71,-6.198,0.921,222261,0.822,5.24e-05,1,"1",0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
48,-10.106,0.358,109106,0.494,0.439,1,"0",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
14,-6.597,0.745,206013,0.509,0.748,0,"1",0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
73,-5.731,0.489,159986,0.581,0.0312,0,"1",0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
48,-7.011,0.559,214600,0.844,0.0349,0,"1",0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
16,-9.882,0.685,249773,0.541,0.216,0,"1",0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
55,-5.871,0.657,210320,0.816,0.0523,0,"1",0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
54,-3.876,0.545,242387,0.903,0.345,0,"1",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
43,-6.931,0.706,207133,0.716,0.0306,0,"1",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
12,-3.445,0.653,227453,0.941,0.00556,0,"0",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
54,-6.869,0.559,184417,0.914,0.223,0,"1",0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
73,-7.25,0.595,218350,0.743,0.165,0,"1",0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
66,-6.184,0.715,217853,0.582,0.0125,0,"1",0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
60,-12.725,0.794,199245,0.259,0.559,0,"1",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
15,-5.591,0.526,220706,0.924,0.027,0,"1",0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
16,-3.75,0.358,105013,0.709,0.588,0,"0",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
87,-4.106,0.609,195160,0.726,0.0723,0,"0",0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
26,-8.098,0.5,284066,0.846,2.24e-05,0,"1",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
69,-3.598,0.775,295066,0.866,0.135,0,"1",0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
54,-5.377,0.667,139733,0.958,1.2e-05,0,"1",0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
33,-14.753,0.714,293973,0.438,0.305,0,"0",0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
62,-12.51,0.675,445458,0.697,8.02e-05,0,"1",0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
63,-10.659,0.492,269268,0.489,0.121,1,"1",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
59,-5.438,0.484,274160,0.766,0.0021,0,"1",0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
45,-7.826,0.441,297404,0.435,0.0117,0,"0",0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
70,-6.445,0.729,186624,0.735,0.484,0,"1",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
81,-3.791,0.838,245386,0.928,0.0117,0,"0",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
52,-10.908,0.376,148965,0.273,0.756,1,"1",0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
61,-5.209,0.774,224893,0.803,0.0307,0,"1",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
79,-5.797,0.72,229360,0.802,0.0921,0,"1",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
17,-8.114,0.738,232089,0.731,0.0223,1,"0",0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
75,-4.014,0.671,189126,0.916,0.137,0,"0",0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
99,-5.414,0.901,117995,0.719,0.0114,0,"0",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
11,-9.841,0.637,245293,0.359,0.593,0,"0",0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
5,-5.886,0.5,241093,0.654,0.0788,0,"1",0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
23,-6.33,0.394,189836,0.902,0.705,0,"1",0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
59,-7.92,0.53,211139,0.685,0.0501,0,"1",0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
75,-6.21,0.696,301639,0.487,0.264,0,"0",0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
34,-6.109,0.954,220434,0.639,0.0748,0,"0",0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
50,-8.93,0.756,268466,0.811,0.036,0,"0",0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
26,-14.578,0.482,127746,0.257,0.936,1,"1",0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
