"song_popularity","song_duration_ms_log_scaled","acousticness_log_scaled","liveness_log_scaled","speechiness_log_scaled","instrumentalness_log_scaled","es_instrumental","audio_mode","loudness","danceability","audio_valence","energy","tempo","key_1","key_2","key_3","key_4","key_5","key_6","key_7","key_8","key_9","key_10","key_11","time_signature_1","time_signature_3","time_signature_4","time_signature_5","valence_binned_valence_media","valence_binned_valence_alta"
58,0.918675177879388,0.617971355865949,-0.345489664205759,-0.733107116890663,-0.358048097056692,0,"0",-6.792,0.577,0.583,0.521,100.868,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
69,0.658624948842726,0.265745937331813,3.48538181639194,-0.471802769648709,-0.360146806413279,0,"0",-5.811,0.553,0.246,0.759,94.661,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
72,-0.53525262155869,2.04935573783602,-0.498481600931593,-0.698588384162684,-0.360153743836706,0,"1",-7.583,0.691,0.548,0.59,137.829,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
51,-1.04843822188326,2.18066563252525,-0.917371761330881,-0.633176553053294,1.67513916533228,1,"1",-10.84,0.292,0.0935,0.321,75.959,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
61,-0.550990418140176,-0.46386618076613,-0.979692587618967,0.0148350382647059,3.38644268647899,1,"1",-11.32,0.53,0.708,0.811,122.801,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
1,1.50168904456412,1.90137472876027,1.25251007361118,5.2410561635911,0.302984231266192,1,"0",-10.671,0.912,0.927,0.395,152.869,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
36,0.00466152595006772,0.907709522672313,-0.598106663851301,-0.594548161219519,-0.0120975669323467,0,"0",-9.095,0.616,0.617,0.571,74.963,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
53,-0.16930016838077,1.52957289133881,-0.109093489740706,-0.673044553234835,-0.360153743836706,0,"1",-10.867,0.248,0.154,0.318,177.253,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
61,-0.780645047678424,-0.967615617520692,-0.58989908361373,2.80552578836331,-0.360013758045995,0,"1",-4.722,0.912,0.7,0.883,135.899,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
70,0.0462559065703234,-0.354309405265951,-0.514738242839019,-0.551657509790281,-0.360142594409989,0,"0",-3.209,0.704,0.313,0.664,90.064,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
56,0.494360776680005,1.57420108893392,2.84760558025503,1.39458479911756,-0.360153743836706,0,"1",-6.388,0.47,0.557,0.705,86.404,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
23,0.55002249599972,-0.931591878826865,-0.401553198025644,-0.678592731644435,-0.360153743836706,0,"1",-4.875,0.604,0.376,0.788,104.052,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
87,-0.746459903837177,-0.321101457958049,-0.457967915107449,-0.214176588382677,-0.359839709328919,0,"1",-8.28,0.88,0.333,0.45,100.007,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
84,0.00265476783011546,0.0907282771089373,-0.573506328503002,-0.383841521852133,-0.360153743836706,0,"1",-5.025,0.525,0.544,0.622,102.04,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
67,-0.0630505512726943,-0.973353592135918,-0.155878930908728,0.677668423381941,-0.360153743836706,0,"0",-4.012,0.72,0.586,0.94,149.934,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
49,-0.0401006735835012,-0.773395016012523,-1.26427299927369,-0.602263458096218,-0.360060832560611,0,"1",-2.744,0.763,0.492,0.896,88.034,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
45,0.378485165491137,-0.0673938861462301,-0.882557852517916,0.518760693606526,-0.360153743836706,0,"1",-6.875,0.847,0.559,0.577,122.925,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
24,-0.522403196457093,-0.87641234931437,-0.522877581098724,-0.596752003205731,-0.360138320468402,0,"0",-5.246,0.673,0.585,0.772,90.356,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
2,0.770722783748476,-0.980343356731919,-0.3215688608434,-0.595650029377901,0.58582075632383,1,"1",-6.445,0.742,0.742,0.945,174.006,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
45,0.876426259531379,-0.97055487136124,-0.825112760691091,-0.329878653442731,-0.357571329385327,0,"1",-7.381,0.684,0.524,0.617,89.013,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
51,1.48040098379755,1.1656924613487,-0.305656882903252,-0.753197940605746,-0.359360945739055,0,"1",-4.22,0.658,0.579,0.828,91.324,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
39,1.26128030083041,1.42187061516666,-0.242288620270125,-0.726417974130182,-0.360134170412001,0,"1",-8.383,0.553,0.443,0.638,96.092,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
61,0.39790819896359,2.17577585007407,-0.234398845633813,-0.51986792306165,-0.360153743836706,0,"1",-7.736,0.604,0.361,0.261,148.643,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
69,0.41241526774134,-0.976296397679041,0.412164110467245,1.33884904515061,0.118273420693945,0,"0",-4.338,0.708,0.545,0.945,127.96,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
63,0.156495945692997,2.28937637705328,0.136405245082456,-0.586838041153957,3.70940141052839,1,"1",-26.821,0.396,0.0396,0.00264,101.942,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
35,-0.651383983785593,-0.979041493963384,-0.935255528788222,-0.62544047922744,-0.360153743836706,0,"1",-3.409,0.358,0.469,0.978,163.925,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
54,-0.0170489089462095,-0.489511214872573,1.39183492991823,0.214752695622554,-0.360153743836706,0,"0",-5.912,0.715,0.127,0.575,139.983,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
73,1.06500410191853,-0.872694450915474,0.615374150192837,-0.563738672469667,-0.277703571973589,0,"0",-8.894,0.646,0.134,0.798,92.02,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
51,-0.426248392314346,-0.817731367515024,-0.0548158909316717,2.99250489649776,-0.359700969370678,0,"1",-6.054,0.757,0.739,0.701,120.005,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
38,1.18679968075306,-0.97544184705674,0.0908810849432261,0.24551799400295,-0.336537240255998,0,"1",-4.933,0.675,0.777,0.854,132.975,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
89,-0.28837026844396,-0.652562394260023,0.151528971846119,1.39458479911756,-0.360153743836706,0,"0",-5.327,0.757,0.914,0.69,107.23,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
66,-0.0121547045319032,-0.940866781304066,-0.620304564871812,-0.531915691680894,-0.358995549528672,0,"1",-12.846,0.482,0.774,0.578,125.619,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
55,-0.154043367467765,-0.857388787718187,1.26587235673207,1.83991595316657,-0.36002800424293,0,"0",-9.798,0.586,0.218,0.721,185.502,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
27,-0.256003717891599,-0.288123923241227,-0.250185312728135,0.989039402083615,3.38305883961609,1,"1",-7.706,0.494,0.621,0.904,140.028,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
43,-0.281269769490269,-0.969274650287442,0.521596528193588,-0.621022202875443,2.80520606032955,1,"1",-7.39,0.196,0.629,0.751,145.719,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
54,0.222090807265357,-0.577317527886036,0.0451256410335552,-0.733107116890663,-0.359020321471976,0,"1",-11.782,0.452,0.398,0.889,99.994,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
25,-0.321806706890201,-0.972357248373105,0.128833847266733,1.72343868524035,-0.360153743836706,0,"1",-7.998,0.419,0.552,0.735,159.391,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
57,-0.419723349648513,0.559904691767343,1.36546250354397,-0.0385791249183112,1.17860082518767,1,"1",-11.025,0.728,0.5,0.593,168.604,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
66,-1.98869719572846,-0.97729831656358,-0.944637408407891,-0.107017874465522,-0.360153743836706,0,"0",-4.346,0.651,0.167,0.688,103.956,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
50,-0.201786740233346,-0.758405311030842,0.136405245082456,1.78630388664051,-0.360153743836706,0,"1",-5.76,0.31,0.548,0.672,144.992,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
44,1.92465490246555,-0.716863732937851,-0.721294006776573,0.0179693289822025,3.00986855150432,1,"1",-4.118,0.339,0.415,0.783,173.962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
70,0.606555955891079,-0.186519623849801,-0.281841504094889,-0.740916041473141,-0.054402556846023,0,"1",-5.069,0.692,0.29,0.571,147.01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
42,0.280697631728257,0.840154929843557,-0.690546244007111,-0.769967168781417,-0.360153743836706,0,"0",-6.4,0.313,0.0351,0.524,79.686,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
45,-2.04559201186705,1.56308326369287,1.37206285354358,-0.737568709678566,-0.360153743836706,0,"1",-10.836,0.585,0.905,0.583,131.855,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
88,-0.156895829711336,-0.25537362571021,-0.989978505369414,-0.304066215600275,-0.360153743836706,0,"1",-3.112,0.792,0.794,0.895,142.999,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
90,-0.570902298876518,0.147288263773369,-0.0702904259610237,1.96404651917527,-0.338388684926438,0,"0",-4.882,0.738,0.319,0.629,126.027,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
49,0.746421213748948,2.2845972231832,0.0604032989318793,-0.688586208500635,3.85223936630368,1,"1",-24.203,0.633,0.399,0.0179,120.88,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0
79,0.823526375120406,0.50459796589587,-0.683911859050472,-0.0711683050358943,-0.360117012745649,0,"0",-11.719,0.6,0.17,0.304,61.579,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
61,-0.401775700161073,-0.550761474780404,0.701079892983665,0.979435697319922,-0.360153743836706,0,"1",-3.915,0.683,0.131,0.854,92.006,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
96,-0.602674541670467,-0.972594454134691,-0.281841504094889,2.88719515902368,3.27378797451868,1,"1",-9.127,0.931,0.438,0.387,125.978,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
29,-1.0985488550208,-0.468130755411443,-0.585798096715599,-0.591243190558448,-0.359887401907291,0,"1",-4.317,0.684,0.185,0.805,139.99,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
61,0.239868323214355,-0.902051933515454,4.40239142980138,0.0179693289822025,-0.360113544053534,0,"1",-11.112,0.54,0.772,0.646,128.057,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
75,1.65160556098788,-0.25537362571021,1.89123920295498,0.306802577035104,-0.360153743836706,0,"0",-5.735,0.483,0.793,0.786,126.748,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
63,0.0427722815587425,2.06189960398056,-0.457967915107449,-0.715278048797304,-0.360153743836706,0,"0",-12.603,0.514,0.127,0.206,75.874,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
60,-0.0415956320490962,-0.946053546373336,-0.64090707459156,-0.484891521417053,-0.360153743836706,0,"1",-3.907,0.577,0.24,0.854,105.03,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
52,-0.0645359168644102,1.35256875857985,-0.55550869350368,-0.780040464973005,-0.356240289232139,0,"1",-10.576,0.544,0.889,0.333,134.638,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
35,-0.929071114937604,1.48452167134804,-0.650813044981304,-0.503459478061744,-0.360153743836706,0,"1",-9.211,0.713,0.851,0.583,90.78,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
45,2.17904681441687,0.280347694203157,-0.584158224684234,0.33732273330635,-0.360153743836706,0,"1",-9.314,0.625,0.273,0.546,174.147,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
19,-2.46249851366767,2.14386905035888,-0.786459580451419,-0.688586208500635,-0.359299012660869,0,"1",-11.183,0.691,0.923,0.299,112.171,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
61,0.0609497162689094,0.801116779177362,-0.0470885827172804,-0.215242577722546,-0.359975355417466,0,"0",-8.159,0.509,0.0824,0.462,115.975,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
76,-0.191675871270604,-0.955593099275905,0.821116959560013,0.598489249930737,-0.360141603350807,0,"1",-6.025,0.583,0.636,0.662,99.927,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
75,0.630967634181552,-0.400352521272869,0.463398088700927,-0.647557379676541,-0.360153743836706,0,"1",-4.918,0.372,0.478,0.828,174.53,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
95,-0.378123247920003,-0.870372240421565,-0.563684978378797,0.225016950061978,-0.360153743836706,0,"1",-7.442,0.884,0.342,0.559,97.994,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
66,-1.10373250565016,-0.877807311352461,-0.0393678988570778,-0.621022202875443,-0.360042869874665,0,"0",-5.199,0.579,0.547,0.862,100.049,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
70,0.0346556203729768,0.0755312437831605,-0.329535404636954,-0.688586208500635,-0.360153743836706,0,"0",-7.596,0.389,0.275,0.825,98.932,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
62,-0.505823495421907,0.0296464002933097,-0.640082068666798,-0.402246778095486,-0.357905682090392,0,"1",-7.291,0.763,0.227,0.485,120.025,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
45,0.582787879854645,-0.967331270040899,-0.684740889950065,2.19971939546313,-0.360153743836706,0,"1",-3.757,0.96,0.617,0.596,126.042,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
28,0.49071536230654,-0.954884058146677,-0.361472236583678,-0.429366998569626,3.14147434428793,1,"1",-7.175,0.759,0.843,0.941,138.305,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
54,0.177352719885778,-0.741202797853226,-0.751311845710018,-0.659739844591885,-0.360153743836706,0,"1",-7.708,0.643,0.936,0.739,123.661,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
56,-0.589959587703064,-0.980788637624003,0.601010228214446,3.136743176322,-0.359014128476862,0,"1",-4.618,0.642,0.565,0.826,159.893,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
32,1.62827115877227,-0.932062250258129,-0.678110778546282,-0.680812753305298,1.54444692939872,1,"1",-5.659,0.49,0.516,0.803,89.184,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
83,-1.01731155202066,-0.916564519213479,-0.739626350057741,0.296611151018136,-0.360153743836706,0,"0",-6.062,0.936,0.299,0.495,139.951,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
90,-1.23815155620076,-0.400352521272869,-0.0780376756184246,2.74800988382193,-0.360153743836706,0,"1",-4.296,0.733,0.832,0.868,149.929,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
77,0.0902586339867986,-0.927830582262314,-0.0470885827172804,0.00856389089372569,-0.359613639115645,0,"0",-6.32,0.854,0.818,0.71,106.894,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
75,0.702812407697375,1.16266612051208,-0.3534774050144,2.56534830210282,-0.360153743836706,0,"0",-10.551,0.704,0.576,0.322,94.971,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
71,-0.387001076014715,0.910902581659275,-0.3215688608434,-0.65198587268092,-0.358976970636208,0,"0",-6.612,0.695,0.468,0.695,100.021,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
73,-0.994521800916721,-0.502385809083575,0.0374770824665324,-0.516584359078488,-0.359342365750578,0,"0",-3.069,0.524,0.644,0.913,148.011,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
58,-0.153967330852919,-0.980590465842712,-0.65742308356894,-0.0838083269329297,-0.360134418176485,0,"1",-5.174,0.457,0.704,0.941,154.038,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
0,-0.399403877511255,-0.67835700713355,0.95340953247842,-0.585737017622153,-0.360153743836706,0,"1",-4.188,0.678,0.643,0.729,99.895,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
42,0.0943052193665796,-0.855999804768357,-0.757996085498334,0.448541509952863,-0.360153743836706,0,"1",-3.154,0.512,0.21,0.817,145.976,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
32,-0.184771223478907,1.40463965445706,2.82517424320122,-0.646450523047945,-0.360153743836706,0,"0",-10.533,0.434,0.475,0.336,62.205,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
40,0.0995220383733524,-0.97918401629961,0.368016094752936,-0.430453139889106,-0.360153743836706,0,"1",-4.622,0.357,0.456,0.89,187.807,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
73,-0.1730999942449,-0.913283608194845,-0.466056085540032,-0.668607938476675,-0.359711498633538,0,"1",-5.271,0.517,0.448,0.776,96.002,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
33,0.0609497162689094,-0.851835289765999,-0.594001938757973,-0.320192193006068,-0.360153743836706,0,"1",-4.012,0.779,0.624,0.86,103.946,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
38,0.189329381365727,1.1656924613487,-0.401553198025644,-0.621022202875443,-0.359528168143369,0,"1",-6.539,0.408,0.811,0.75,80.109,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
64,0.424596194836131,1.95804916652634,-0.64833553072845,0.824674676759503,-0.359940669376985,0,"1",-11.496,0.697,0.743,0.55,130.032,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
82,1.29095634237902,-0.899248157134864,-0.539178358709602,-0.605571600362017,-0.360127356892598,0,"1",-5.808,0.666,0.806,0.857,122.996,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
72,0.00770614312936476,-0.951718298539199,-0.676454013057546,-0.310513891116431,-0.360153743836706,0,"0",-5.726,0.757,0.663,0.637,100.071,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
61,0.325879861413117,1.19885564655003,0.974121332725266,4.76727984331623,-0.359746802763152,0,"0",-8.431,0.706,0.317,0.576,93.931,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
62,0.714560737241608,-0.979920449794527,-0.250185312728135,-0.655308362824317,0.779484918557034,1,"1",-5.374,0.487,0.927,0.813,156.395,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
49,-0.0961244084976969,-0.979616360198215,1.79103035636633,-0.310513891116431,-0.359986504543157,0,"1",-5.533,0.672,0.478,0.787,109.675,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
61,1.91043625926053,-0.955545826576339,-0.062549834877419,-0.691919299772993,-0.358803570327062,0,"1",-6.907,0.716,0.785,0.914,118.579,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
72,0.30078999107393,-0.545554753657172,0.249218960308608,-0.150397523178372,-0.354711493741829,0,"1",-7.298,0.616,0.286,0.656,150.071,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
15,-4.5245234469661,1.56864542714023,-0.361472236583678,0.518760693606526,3.76375026810251,1,"1",-9.119,0.746,0.574,0.491,89.493,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
86,-0.673218367402645,0.320272747113875,0.23425852967355,-0.596752003205731,-0.360153743836706,0,"1",-4.249,0.754,0.555,0.805,93.983,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
6,-0.549831024115789,-0.702050985615338,1.53551883154533,-0.687475392889457,-0.346912465485671,0,"1",-7.652,0.555,0.446,0.577,95.039,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0
62,0.122353169274701,1.38156743379314,-0.672313432242869,0.824674676759503,3.6025196263788,1,"1",-11.031,0.752,0.567,0.553,122.313,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
78,-0.187359009346773,2.26303136157477,-0.658249679611131,-0.402246778095486,3.66428266712393,1,"0",-14.08,0.553,0.205,0.104,124.001,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
57,-1.07478908954814,-0.12261455189665,-0.369474171513791,3.27919333221016,-0.360153743836706,0,"1",-3.657,0.282,0.805,0.76,93.992,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
66,-0.150433292705282,-0.979754148385958,-0.273917018611009,-0.548364850496282,-0.331911048269073,0,"1",-7.137,0.519,0.96,0.934,138.162,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
27,-0.538907790833936,2.07690867368505,-0.17936310893848,-0.120754674763627,0.462309923643895,1,"0",-10.951,0.907,0.691,0.364,131.045,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
43,0.353771626257639,-0.975014629355744,0.279065473693836,-0.487074430253573,-0.359775293961841,0,"1",-5.08,0.766,0.705,0.946,128.016,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
14,0.501416922204271,0.0334871020161092,3.07436196367637,-0.705261341423898,-0.360107349965302,0,"1",-7.512,0.54,0.842,0.855,123.006,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
68,0.843903729807984,0.173454336045488,-0.369474171513791,0.347478131299116,-0.360153743836706,0,"1",-5.333,0.491,0.866,0.942,100.446,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
24,0.52925785838256,-0.214750573938675,1.40499224003246,1.94639546796119,-0.360153743836706,0,"1",-5.526,0.494,0.631,0.829,143.067,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
76,-0.644399831596071,-0.451095367556377,-0.433746895117327,0.059678384143963,-0.360153743836706,0,"1",-4.661,0.265,0.131,0.827,82.032,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
74,0.397035697411175,-0.979720888802493,-0.55550869350368,-0.45110935525685,-0.360080034110088,0,"1",-3.989,0.649,0.735,0.896,90.009,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
32,0.0233286876365924,0.356279496015023,4.69907051438648,-0.597854082723277,-0.359833515514514,0,"1",-5.335,0.524,0.85,0.965,80.818,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
77,0.807909433922534,-0.960795968787826,-0.563684978378797,1.2641116624575,-0.360049063898417,0,"0",-4.07,0.663,0.272,0.92,99.935,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
64,1.06482428750141,1.49300136694852,2.14910238063745,-0.745380667884191,-0.320514525600818,0,"1",-12.577,0.28,0.232,0.25,171.143,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
57,-0.236725797759711,-0.960512028999025,-0.547339824760986,-0.592344741830047,-0.234458070727678,0,"0",-10.373,0.736,0.195,0.419,117.999,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
61,0.440696072339557,-0.975251967782082,0.219273206463563,-0.604468780448422,-0.355373719148935,0,"1",-4.5,0.529,0.669,0.989,142.29,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
27,-0.252335396186779,0.462691436157662,-0.563684978378797,0.814932554869568,-0.360153743836706,0,"1",-4.251,0.696,0.546,0.662,100.003,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
47,1.20815177792358,2.16107624622286,-0.3215688608434,-0.676373138807538,3.5004071956203,1,"1",-21.613,0.105,0.0395,0.116,91.389,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
83,-1.01731155202066,-0.862021664703914,-0.678939275595886,-0.661956226521967,-0.360153743836706,0,"1",-9.919,0.577,0.513,0.495,139.951,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
32,0.188634087311329,0.617971355865949,-0.466056085540032,-0.71193817605736,-0.360153743836706,0,"0",-8.407,0.51,0.339,0.591,98.056,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
76,-0.0776879123322082,-0.70294741491323,2.70079317162085,0.687527567771314,-0.360153743836706,0,"1",-4.254,0.687,0.965,0.793,107.045,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
79,1.3272953266157,-0.762034840129204,-0.725457172926317,0.070082035448471,-0.351302462909581,0,"0",-5.608,0.628,0.732,0.698,89.976,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
33,0.677600782109334,-0.611931793046653,-0.522877581098724,-0.750963891394687,-0.360088086390487,0,"1",-10.429,0.627,0.651,0.685,96.417,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
61,2.88396277272327,-0.48094748620739,-0.659903099327794,-0.737568709678566,-0.359752996490849,0,"1",-6.412,0.462,0.805,0.84,75.542,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
44,0.512711761076705,1.21385366506462,-0.696355342591336,-0.316965186549788,-0.360153743836706,0,"1",-8.92,0.633,0.436,0.549,84.879,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
52,-0.738658407401967,-0.898781021833163,-0.289772968430823,-0.51986792306165,-0.179468590106351,0,"0",-7.016,0.573,0.0881,0.715,121.898,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
64,0.813156617759662,0.0526441941480658,-0.712973443387839,0.0064727476521248,-0.360153743836706,0,"0",-7.413,0.847,0.787,0.511,151.079,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
69,0.596566299195917,-0.551629816451465,-0.646684233112645,1.29219517643031,-0.360153743836706,0,"1",-3.837,0.756,0.585,0.764,132.073,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
77,-0.425983095924379,2.08688845293875,-0.939518808002209,-0.688586208500635,-0.104126356780781,0,"1",-9.54,0.547,0.169,0.257,141.846,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
56,-0.42208739459421,1.57420108893392,0.994785610635345,-0.619917899181269,-0.360153743836706,0,"1",-6.235,0.643,0.915,0.704,98.04,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
60,-0.414023033214591,-0.451095367556377,-0.0393678988570778,2.34566393887072,-0.360153743836706,0,"0",-8.658,0.625,0.104,0.668,105.529,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
60,1.11520070827762,0.7650479276646,-0.250185312728135,-0.723074862411633,3.06712263011508,1,"1",-13.357,0.364,0.0883,0.379,104.051,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
32,0.384948428373256,0.154778995226705,-1.02176757298767,-0.655308362824317,-0.35492810173756,0,"1",-6.511,0.662,0.674,0.736,104.003,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
64,-0.525501563182691,1.67310827226956,-0.882557852517916,-0.709712133415589,0.537783304221009,1,"1",-15.224,0.517,0.563,0.245,121.075,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
